Unnamed: 0,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,cell,cell_ontology_class
A5.MAA000439.3_10_M.1.1,12.1234980768645,3.20394530597279,-0.363691530255927,-4.88540916621393,-0.811782213160301,-0.0324163427786366,10.9467526678409,-1.46262830134412,0.901706451791441,3.37101099763723,-1.30743673356893,A5.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
J22.MAA000439.3_10_M.1.1,12.1185350765196,3.34980464963296,-0.911684786787883,-9.38708108418919,0.117326382012278,-0.629716948943264,-4.07091865664062,-3.9667552474888,0.942260388290274,2.47041537572682,-0.44571479961823,J22.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
L7.MAA000439.3_10_M.1.1,11.4970325178774,2.41371480692493,-0.588152726420698,-0.314498305495497,-0.106916641034688,0.379001219842044,12.8249255339671,1.10038796401511,1.49990659019544,2.03545701826954,-1.56529036377254,L7.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
K3.MAA000439.3_10_M.1.1,8.78628564420109,2.8477099347376,-0.851139181622615,-3.84718952959204,-1.93019812193951,-0.579320708113909,9.81634967974285,-3.16827058709013,1.58901073025327,3.035436869345,-2.56597466094011,K3.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
O6.MAA000439.3_10_M.1.1,10.8100819939363,2.14322338181313,-0.558092235778461,0.840479777895959,-0.192674153998563,0.429211033947723,5.01986912277149,0.0826267891491751,-0.0092487953719109,-0.595356191758339,-0.543698831045663,O6.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
H5.MAA000439.3_10_M.1.1,11.9672110871666,3.38831235212239,-0.591391216084224,-3.68125796838765,-0.765122768558481,-0.182601574810045,8.470424510956,-1.19382238311008,-2.18986256980425,2.12853725463666,-1.47135510466647,H5.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
K4.MAA000439.3_10_M.1.1,10.1099804008576,2.58852572377365,-1.07967090396163,-4.23488320306311,-1.77322250760752,-0.436596291448263,11.3278250917089,-1.46109158353707,1.34640984930933,2.91087411407731,0.109967966730149,K4.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
M19.MAA000439.3_10_M.1.1,12.5620549945321,3.36532058899101,-0.629591240075157,-9.25300575490143,-0.360867810125241,-0.0460620129934822,-2.90454468057593,-4.91700751743672,1.02811026207978,3.10503955054692,-0.625998692989612,M19.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
G2.MAA000439.3_10_M.1.1,10.9980815672004,2.74279417059194,-0.161310194936092,-0.990466409792386,-0.578474690229301,0.0918052076996138,11.9934479959303,-0.503025514434521,1.45878734778248,3.0224164171417,-1.84631331005372,G2.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
J2.MAA000439.3_10_M.1.1,9.98149571897101,3.0222930267007,-0.290321982061579,-6.02726782791968,-0.95093303370369,0.0710646981849618,5.39975241323077,-2.60099575615751,0.148959465074145,3.92646911306961,-3.5949215986692,J2.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
G5.MAA000439.3_10_M.1.1,10.9262454039517,3.78967680567164,-0.0083539349244591,-10.6126047166068,-1.55762443151983,0.41737845093621,-1.92161679045557,-5.87237339693114,1.8324554878845,1.97309012800437,-1.20060866047966,G5.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
J8.MAA000439.3_10_M.1.1,10.772024324257,3.13222598873616,0.0299544886302799,-2.06411856977659,-2.02440724439332,-0.902762745207098,11.853579865249,-2.22454632786167,0.432584751581989,2.0393468641282,-0.369354891789067,J8.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
